weiboId	attitudes_count	bmiddle_pic	comments_count	created_at	favorited	geo	id	idstr	in_reply_to_screen_name	in_reply_to_status_id	in_reply_to_user_id	mid	mlevel	original_pic	pic_urls	reposts_count	source	text	thumbnail_pic	truncated	uid	visible	retweeted_status_id	gatherTime
3410-	0		0	Tue Dec 24 17:33:07 +0800 2013			3659086166192357	3659086166192357				3659086166192357	0			0	<a href=" rel="nofollow">iPhone客户端</a>	以前的一块钱是三串羊肉串，一个烤烧饼，10袋牛肉丝，2袋聪明豆，无数个摔炮，4个游戏币，一瓶大白梨还得找三毛。			1660544250	00	3659062535485595	1397717467397
3411-	0		0	Mon Sep 10 04:39:15 +0800 2012			3488569119432669	3488569119432669				3488569119432669	0			0	<a href=" rel="nofollow">iPhone客户端</a>	政府对待弱势群体的态度才是考验良心的标准 //@Leon放暑假:说得好！ //@Zoe倪倪://@徐小平: 弱势群体的崛起，是中国崛起变得不可逆转的真正的标志。			1660544250	00	3488400781162189	1397717467398
3412-	0		2	Tue Jun 19 17:11:00 +0800 2012			3458680110652090	3458680110652090				3458680110652090	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	哥们现在红得发紫			1660544250	00	0	1397717467399
3413-	0		3	Thu Feb 24 19:17:15 +0800 2011			6746797479	6746797479				2311102242019955780	0		#	0	<a href=" rel="nofollow">微博 weibo.com</a>	冰雪大世界，赶得时候不错，第二天好像就给推了。虽然刘洋同学@LOVIA219 去完感冒并传染给了我，致使我3天躺在家里呆着出不去门，但是玩的还是很开心，上次去的时候还是小时候。糖葫芦 冰棍 穿得厚厚的开心。然后一起去吃火锅。[给力]			1660544250	00	0	1397717467399
3414-	0		6	Tue Sep 04 13:12:09 +0800 2012			3486523867999340	3486523867999340				3486523867999340	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	八万一推杆。买的头得多大啊。			1660544250	00	0	1397717467400
3415-	0		4	Tue Mar 20 03:17:24 +0800 2012			3425493036762592	3425493036762592				3425493036762592	0		#	5	<a href=" rel="nofollow">微博 weibo.com</a>	SilverCity Riverport Cinemas in Richmond No.6 road 被举报有臭虫。建议近期大家不要去。@城市知道-温哥华 原文链接 			1660544250	00	0	1397717467401
3416-	0		4	Thu May 09 04:53:21 +0800 2013			3575908143493597	3575908143493597				3575908143493597	0		#	0	<a href=" rel="nofollow">Instagram</a>	Just posted a photo with Instagram 			1660544250	00	0	1397717467401
3417-	0		0	Sun Dec 04 16:05:50 +0800 2011			3386910911902270	3386910911902270				3386910911902270	0		#	1	<a href=" rel="nofollow">iPhone客户端</a>	今天拼了老命去打球 两个小时下来差点人没过去。减肥小有成就为了庆祝、晚上和@deeppseaa 涮羊肉撑的差点没牺牲。明天上班 希望打嗝别是羊肉味。			1660544250	00	0	1397717467402
3418-	0		3	Thu Feb 17 22:11:53 +0800 2011			6497985013	6497985013				2011102171876907601	0		#	0	<a href=" rel="nofollow">微博 weibo.com</a>	粘豆包。@Mywardrobe			1660544250	00	0	1397717467403
3419-	0		0	Thu Sep 15 06:29:10 +0800 2011			3357774759628776	3357774759628776				3357774759628776	0			0	<a href=" rel="nofollow">iPhone客户端</a>	Nice.			1660544250	00	3357771257746753	1397717467404
3420-	1		0	Wed Aug 07 14:36:03 +0800 2013			3608669692771651	3608669692771651				3608669692771651	0			1	<a href=" rel="nofollow">iPhone客户端</a>	铭记于心 @LittleMr豆豆			1660544250	00	3600243369339600	1397717467405
3421-	0		1	Sun Nov 25 08:20:15 +0800 2012			3516166213807424	3516166213807424				3516166213807424	0		#	0	<a href=" rel="nofollow">Instagram</a>	国外大白梨汽酒 			1660544250	00	0	1397717467405
3422-	0		3	Mon May 23 09:44:49 +0800 2011			11061157040	11061157040				5609721592926768774	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	Pirate.			1660544250	00	0	1397717467406
3423-	0		0	Wed Apr 17 14:58:39 +0800 2013			3568087935221029	3568087935221029				3568087935221029	0			1	<a href=" rel="nofollow">iPhone客户端</a>	转发微博			1660544250	00	3568025749515196	1397717467407
3424-	1		2	Sun Oct 20 03:22:36 +0800 2013			3635316915436276	3635316915436276				3635316915436276	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	1st pair AJ. 跟随我出国至今。慢慢的回忆 有10几年了。			1660544250	00	0	1397717467407
3425-	0		0	Sat May 18 14:40:25 +0800 2013			3579317374207360	3579317374207360				3579317374207360	0			0	<a href=" rel="nofollow">iPhone客户端</a>	贾导的能看懂就怪了。噶那贾导就跟娘家一样 每年高低回一次。这部值得一看。			1660544250	00	3579316341847474	1397717467408
3426-	0		1	Mon Oct 14 13:56:07 +0800 2013			3633302022327286	3633302022327286				3633302022327286	0			1	<a href=" rel="nofollow">iPhone客户端</a>	看的想摄影复出 //@吃喝玩乐温哥华:谢谢分享！BC的秋色不仅限于枫叶，还有那和海 天 湖共同形成的独特风景线[心]			1660544250	00	3633254969703209	1397717467409
3427-	0		0	Tue Nov 26 14:16:09 +0800 2013			3648889737546444	3648889737546444				3648889737546444	0			0	<a href=" rel="nofollow">iPhone客户端</a>	哈哈。			1660544250	00	3648880560480431	1397717467409
3428-	0		5	Sun Nov 04 02:07:28 +0800 2012			3508462258913923	3508462258913923				3508462258913923	0			1	<a href=" rel="nofollow">iPhone客户端</a>	继红六十九人才海外流失太严重。输出太多有才的好同志。全都回哈尔滨建设家乡GDP赶超欧美。			1660544250	00	3508444315761668	1397717467410
3429-	0		3	Thu Jan 05 16:31:23 +0800 2012			3398513754466993	3398513754466993				3398513754466993	0		#	4	<a href=" rel="nofollow">微博 weibo.com</a>	大家第一次穿这么正式都自我感觉不错，男人还是得穿西装才提人。这话没错。就像女人的高跟鞋一样，穿上就有自信心。。 酒店大堂经理			1660544250	00	0	1397717467411
3430-	0		8	Wed Nov 23 07:02:20 +0800 2011			3382787869253703	3382787869253703				3382787869253703	0			0	<a href=" rel="nofollow">iPhone客户端</a>	iPhone 自拍模式用完每次忘记调回去。等要真要照相的时候总被自己的大脸吓一跟头。			1660544250	00	0	1397717467411
3431-	1		5	Wed Dec 18 17:49:57 +0800 2013			3656916083632061	3656916083632061				3656916083632061	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	厕所麻辣烫，海南抱螺粉，海南港门粉，牛杂，虾饼，海南清补凉，芒果布丁，臭豆腐[得意]。专注寻找小吃。好了伤疤忘了疼。			1660544250	00	0	1397717467412
3432-	0		0	Mon Sep 23 12:34:34 +0800 2013			3625671354297756	3625671354297756				3625671354297756	0			0	<a href=" rel="nofollow">iPhone客户端</a>	//@美剧迷:《绝命毒师》这次老白小粉虽然没拿艾美奖，但我估计他俩更在乎《绝命毒师》首次获最佳剧情类剧集奖。因为个人奖项老白曾经男主三连冠，小粉也拿过男配两次，2010年两人还一起拿。连吉尼斯史上最佳剧集今年都拿了。所以今年拿下最佳剧集也挺圆满的。			1660544250	00	3619600874411805	1397717467412
3433-	0		1	Sun Jan 05 15:38:32 +0800 2014			3663405988774793	3663405988774793				3663405988774793	0			0	<a href=" rel="nofollow">iPhone客户端</a>	我又会门外语 			1660544250	00	3663405632201831	1397717467413
3434-	0		13	Fri Mar 29 03:14:36 +0800 2013			3561025393554545	3561025393554545				3561025393554545	0		#	0	<a href=" rel="nofollow">快手</a>	喝完奶陪爸爸打打太极的时候最乖了			1660544250	00	0	1397717467414
3435-	0		8	Thu Oct 20 15:33:42 +0800 2011			3370595370939210	3370595370939210				3370595370939210	0			1	<a href=" rel="nofollow">iPhone客户端</a>	调皮捣蛋的我小学被拿小黑花 家长会上大大的小红花排行榜上家长都在找自己的孩子的红花。可我。。这个记忆在我脑海里会停留一辈子。调皮捣蛋的孩子也会有出息因为他知道自己学习不如别人 但是不比别人笨 会用双倍的努力来奋斗 成绩不是检验成功的唯一标准 过程和失败与经验同样重要			1660544250	00	3370563894858762	1397717467414
3436-	0		3	Thu Jul 21 14:29:48 +0800 2011			14943214367	14943214367				3337601994906685	0			0	<a href=" rel="nofollow">iPhone客户端</a>	Sechelt !			1660544250	00	14943096047	1397717467415
3437-	0		20	Wed Apr 11 12:54:39 +0800 2012			3433610835598251	3433610835598251				3433610835598251	0		#	79	<a href=" rel="nofollow">iPhone客户端</a>	 @曲婉婷Wanting  当你看电影时结尾想起你自己的歌曲是种什么感觉？			1660544250	00	0	1397717467416
3438-	0		2	Sat Apr 21 10:24:51 +0800 2012			3437197015856180	3437197015856180				3437197015856180	0			0	<a href=" rel="nofollow">iPhone客户端</a>	剧情和歌曲配合的很好 加油！ //@曲婉婷Wanting:说实话，第一次听的时候都不记得电影里的剧情了，光听我的歌儿了！哈哈！贼紧张！因为他们用的是我现场版的"Drenched"，我也不知道他们是怎么个剪辑方案，没想到中间停顿了一下，然后又起来了。反正我是看了第3边的时候，才注意到剧情和台词。呵呵 ：）			1660544250	00	3433610835598251	1397717467416
3439-	0		0	Tue Sep 03 10:50:43 +0800 2013			3618397462316540	3618397462316540				3618397462316540	0			0	<a href=" rel="nofollow">iPhone客户端</a>	//@广告也疯狂:值得收藏！			1660544250	00	3617104622047624	1397717467417
3440-	0		3	Thu Aug 02 02:38:42 +0800 2012			3474405654964565	3474405654964565				3474405654964565	0			1	<a href=" rel="nofollow">iPhone客户端</a>	 @魏航- 你可以鸟枪换炮了			1660544250	00	3474397757374152	1397717467418
3441-	0		3	Tue Feb 26 16:48:55 +0800 2013			3549996295618895	3549996295618895				3549996295618895	0			6	<a href=" rel="nofollow">微博 weibo.com</a>	作为一个 Harbiner 所骄傲，哈啤是我每年回去的饮料啊啊啊啊啊啊啊啊。那个哈啤冰雕我也照过相！			1660544250	00	3549994298495696	1397717467418
3442-	0		0	Mon Oct 21 07:55:17 +0800 2013			3635747926438261	3635747926438261				3635747926438261	0			0	<a href=" rel="nofollow">iPhone客户端</a>	Like a boss [嘻嘻][酷]			1660544250	00	3635664317284730	1397717467419
3443-	6		1	Sun Dec 29 16:42:03 +0800 2013			3660885262569340	3660885262569340				3660885262569340	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	开心的豆豆[带着微博去旅行][带着微博去旅行][带着微博去旅行][带着微博去旅行][带着微博去旅行]			1660544250	00	0	1397717467419
3444-	0		0	Wed Dec 25 17:15:23 +0800 2013			3659444091127742	3659444091127742				3659444091127742	0			2	<a href=" rel="nofollow">iPhone客户端</a>	输了			1660544250	00	3659403289286780	1397717467420
3445-	0		5	Fri Aug 19 10:14:45 +0800 2011			3348047057079422	3348047057079422				3348047057079422	0			1	<a href=" rel="nofollow">微博 weibo.com</a>	上班看见一个年轻妈妈推着个可爱的小男孩进来，小男孩的眼睛带着个纱布，我问那个妈妈是不是小孩子不乖，妈妈笑了一下说他很乖，纱布是因为brain cancer，然后笑着推走了。就在那刻的前几个小时我还因为工作的事情觉得自己不够幸运不够公平。总去羡慕别人的生活觉得自己不够幸运，其实自己已经很幸运了			1660544250	00	0	1397717467421
3446-	4		1	Fri Dec 27 21:43:12 +0800 2013		type:Pointcoordinates:#18.2302#109.64247	3660236273864853	3660236273864853				3660236273864853	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	[太阳][太阳] 我在这里:			1660544250	00	0	1397717467421
3447-	0		0	Tue Feb 21 07:17:49 +0800 2012			3415406679314434	3415406679314434				3415406679314434	0			0	<a href=" rel="nofollow">iPhone客户端</a>	生个闺女吧 大胖儿子没啥必要 孙菊一人齐活了 分饰两角			1660544250	00	3415200252684137	1397717467422
3448-	1		0	Wed Aug 07 10:29:12 +0800 2013			3608607570922811	3608607570922811				3608607570922811	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	海天高速美景美不胜收。2小时车程一点不会无聊。完美结束三天假期。很累但是很有意思。			1660544250	00	0	1397717467423
3449-	0		0	Thu Sep 01 14:12:51 +0800 2011			3352818019381704	3352818019381704				3352818019381704	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	ducati!!!!!!!			1660544250	00	3352385243909039	1397717467423
3450-	0		0	Thu Nov 28 05:37:01 +0800 2013			3649483869421127	3649483869421127				3649483869421127	0			0	<a href=" rel="nofollow">iPhone客户端</a>	 //@哎悠薇			1660544250	00	3649266536482822	1397717467424
3451-	1		0	Tue Nov 19 16:03:30 +0800 2013			3646380038186420	3646380038186420				3646380038186420	0			0	<a href=" rel="nofollow">iPhone客户端</a>	莫文蔚亮了			1660544250	00	3646372085069098	1397717467425
3452-	0		3	Tue Aug 09 16:34:46 +0800 2011			3344518812667387	3344518812667387				3344518812667387	0			0	<a href=" rel="nofollow">iPhone客户端</a>	醋不能买了我上谁家借螃蟹啊 [怒][怒][怒]			1660544250	00	3344509830526718	1397717467425
3453-	0		1	Mon Aug 29 13:53:29 +0800 2011			3351725982115401	3351725982115401				3351725982115401	0			0	<a href=" rel="nofollow">iPhone客户端</a>	真他妈有希望 脸画的跟JB是的 //@冷笑话精选:很久没看到这么有创意又有爱的动画，国产动画越来越有希望！[赞]			1660544250	00	3351281949401958	1397717467426
3454-	0		0	Fri Dec 13 15:42:14 +0800 2013			3655071999297767	3655071999297767				3655071999297767	0			0	<a href=" rel="nofollow">iPhone客户端</a>	[嘻嘻][哈哈]			1660544250	00	3655070627533728	1397717467427
3455-	0		0	Tue Sep 04 14:21:24 +0800 2012			3486541295219912	3486541295219912				3486541295219912	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	昨天看<TWO AND HALF MAN>里还看到了他。。。。 R.I.P			1660544250	00	3486541009840960	1397717467427
3456-	0		0	Sun Sep 08 22:54:19 +0800 2013			3620391505613627	3620391505613627				3620391505613627	0			0	<a href=" rel="nofollow">iPhone客户端</a>	人在维多利亚。见到了几个刚出国就认识的好朋友 有几个因为某些原因一直没联系。这次见到很开心 那种不由自主的亲近感很贴心。希望你们早点来温哥华 就又多了几个好哥们[鼓掌][鼓掌][鼓掌]			1660544250	00	0	1397717467428
3457-	0		4	Wed Sep 26 23:16:57 +0800 2012			3494648603561273	3494648603561273				3494648603561273	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	活了这么大岁数穿过最舒服的鞋子。			1660544250	00	0	1397717467429
3458-	0		2	Sat Nov 24 09:48:19 +0800 2012			3515825988632045	3515825988632045				3515825988632045	0			0	<a href=" rel="nofollow">iPhone客户端</a>	羡慕！			1660544250	00	3515822972263267	1397717467429
3459-	0		9	Fri Mar 22 02:56:14 +0800 2013			3558484052339106	3558484052339106				3558484052339106	0		#	0	<a href=" rel="nofollow">Instagram</a>	见瘦？ 			1660544250	00	0	1397717467430
3460-	0		3	Thu Nov 22 07:28:32 +0800 2012			3515066039184370	3515066039184370				3515066039184370	0		#	0	<a href=" rel="nofollow">Instagram</a>	My new business card holder. Mr cutie.  			1660544250	00	0	1397717467431
3461-	0		6	Wed Nov 30 14:02:52 +0800 2011			3385430414857019	3385430414857019				3385430414857019	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	My shitty lunch tastes like shit.			1660544250	00	0	1397717467431
3462-	0		2	Fri Jun 22 11:07:07 +0800 2012			3459675700278521	3459675700278521				3459675700278521	0			0	<a href=" rel="nofollow">iPhone客户端</a>	Miami!!!! MVP!!!! Miller!!!! Lebron!!!!			1660544250	00	0	1397717467432
3463-	0		0	Sun Dec 22 20:16:31 +0800 2013			3658402511441221	3658402511441221				3658402511441221	0			7	<a href=" rel="nofollow">iPhone客户端</a>	戏习万就放了你蛾子 不是习戏万系戏习万！ //@蔓凝Richie:[笑哈哈] 里的吕鹅在我们手上～～～			1660544250	00	3658260798068955	1397717467432
3464-	0		0	Tue Nov 06 08:39:17 +0800 2012			3509285638053156	3509285638053156				3509285638053156	0			0	<a href=" rel="nofollow">iPhone客户端</a>	味道过甜 不过是个三两好友小酌几杯很爽的地方			1660544250	00	3509277488503343	1397717467433
3465-	0		0	Tue May 31 14:44:08 +0800 2011			11479262184	11479262184				5612767407480035005	0			1	<a href=" rel="nofollow">iPhone客户端</a>	各大政府机关无条件组织观看加上各大中小学高校必须组织观看。不止8个亿。让我想起世界上最畅销、卖出最多的书：毛主席语录。外国导演放着这么大的蛋糕不去抢、来中国拍红色电影啊。门票一人一块钱都13个亿。要做成3D的收个100块加上DVD 几辈子都够用了 金鸡百花获奖无数 媒体一致好评名利双收			1660544250	00	11478589698	1397717467434
3466-	0		0	Tue May 28 04:42:09 +0800 2013			3582790694083462	3582790694083462				3582790694083462	0			0	<a href=" rel="nofollow">iPhone客户端</a>	转发微博			1660544250	00	3582787586407455	1397717467434
3467-	1		5	Wed Dec 18 17:49:57 +0800 2013			3656916083632061	3656916083632061				3656916083632061	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	厕所麻辣烫，海南抱螺粉，海南港门粉，牛杂，虾饼，海南清补凉，芒果布丁，臭豆腐[得意]。专注寻找小吃。好了伤疤忘了疼。			1660544250	00	0	1397717467435
3468-	0		7	Tue Sep 25 12:25:44 +0800 2012			3494122335877444	3494122335877444				3494122335877444	0		#	1	<a href=" rel="nofollow">iPhone客户端</a>	好久没吃SASHIMI 吃前几口真有感觉 舌头都要融化了 吃到最后有想吐的感觉。			1660544250	00	0	1397717467436
3469-	0		1	Wed Nov 07 02:52:30 +0800 2012			3509560751300296	3509560751300296				3509560751300296	0			1	<a href=" rel="nofollow">iPhone客户端</a>	还有速度 美国是mile 和 gallon. 别的地方是km liter 要不是这个缺心眼规定 加拿大车估计更便宜。 //@KingDreamFish:上学画图的时候折磨死人！[衰] //@纽约吃货:画这个图的人真牛啊			1660544250	00	3509531605073142	1397717467436
3470-	0		2	Mon Feb 21 19:24:43 +0800 2011			6631697909	6631697909				2011102211954102921	0		#	0	<a href=" rel="nofollow">微博 weibo.com</a>	冰雪大世界[手套]			1660544250	00	0	1397717467437
